"closed_date","county_name","facility_address","facility_administrator","facility_capacity","facility_city","facility_name","facility_number","facility_state","facility_status","facility_telephone_number","facility_type","facility_zip","file_date","license_first_date","licensee","regional_office"
"","ALAMEDA","8800 FONTAINE STREET","REEVES, LITA","28","OAKLAND","BABY YALE ACADEMY OAKLAND","13423784","CA","PENDING","(510) 567-3489","SINGLE LICENSED CHILD CARE CENTER","94605","5252025","","BABY YALE ACADEMY, INC.","2"
"","ALAMEDA","8601 MACARTHUR BLVD., BLDG 300","CARDENAS, ANGELICA","64","OAKLAND","KIDANGO CASTLEMONT","13423785","CA","LICENSED","(510) 456-0875","SINGLE LICENSED CHILD CARE CENTER","94605","5252025","2025-03-05T00:00:00","KIDANGO, INC.","2"
"","ALAMEDA","1937 8TH AVE","JESSICA SPENCHIAN","46","OAKLAND","CHILDREN'S WORKSHOP OAKLAND, THE","13423786","CA","LICENSED","(510) 306-2630","SINGLE LICENSED CHILD CARE CENTER","94606","5252025","2025-01-16T00:00:00","JESSICA SPENCHIAN","2"
"","ALAMEDA","650 ALMA AVE","STACYE HARRISON","45","OAKLAND","LEAP N2 STEM LEARNING ACADEMY","13423787","CA","PENDING","(510) 343-1359","SINGLE LICENSED CHILD CARE CENTER","94610","5252025","","CASSANDRA KELLY","2"
"","ALAMEDA","1523 WILLOW STREET","DRIA MATHEWS","34","ALAMEDA","WHIMSY WILLOW","13423788","CA","PENDING","(415) 810-9057","SINGLE LICENSED CHILD CARE CENTER","94501","5252025","","WHIMSY WILLOW INC","2"
"","ALAMEDA","900 MARKET ST SUITE M","ARTENSIA YOUNG","19","OAKLAND","KIDS PLAY ZONE","13423789","CA","PENDING","(510) 817-4384","SINGLE LICENSED CHILD CARE CENTER","94607","5252025","","ARTENSIA YOUNG","2"
"","ALAMEDA","1411 4TH STREET","MONIKA VONGIERKE-STOLZ","91","BERKELEY","DUCK'S NEST BERKELEY","13423790","CA","PENDING","(510) 527-2331","SINGLE LICENSED CHILD CARE CENTER","94710","5252025","","DUCK'S NEST BERKELEY","2"
"","ALAMEDA","6040 TELEGRAPH AVE","YAQIN YANG","26","OAKLAND","BAY SKY MONTESSORI","13423791","CA","PENDING","(510) 609-5252","SINGLE LICENSED CHILD CARE CENTER","94609","5252025","","YAQIN YANG & JUN LU","2"
"","ALAMEDA","3636 DIMOND AND 3625 FRUITVALE","NATASHA LETTIS","74","OAKLAND","OAKLAND MONTESSORI SCHOOL","13423792","CA","PENDING","(510) 325-1719","SINGLE LICENSED CHILD CARE CENTER","94602","5252025","","OAKLAND MONTESSORI ELEMENTARY SCHOOL, INC","2"
"","ALAMEDA","2100 MARINER SQUARE DRIVE","JULIA DEMAURI","125","ALAMEDA","PETER PAN SCHOOL","13423793","CA","PENDING","(949) 299-7263","SINGLE LICENSED CHILD CARE CENTER","94501","5252025","","LITTLE HEARTS ALAMEDA LLC","2"
"","ALAMEDA","3171 MECARTNEY ROAD","THERESA CLEMENT","74","ALAMEDA","PETER PAN ACADEMY","13423794","CA","PENDING","(949) 299-7263","SINGLE LICENSED CHILD CARE CENTER","94502","5252025","","LITTLE HEARTS ALAMEDA LLC","2"
"","ALAMEDA","2055 SANTA CLARA AVE","SARAH HALIFORD","44","ALAMEDA","LITTLE SEEDS CHILDREN'S CENTER","13423795","CA","PENDING","(949) 299-7263","SINGLE LICENSED CHILD CARE CENTER","94501","5252025","","LITTLE HEARTS ALAMEDA LLC","2"
"","ALAMEDA","3550 64TH AVENUE","THERESA LOZAC'H","24","OAKLAND","OUSD - BURBANK","13423796","CA","PENDING","(510) 879-5004","SINGLE LICENSED CHILD CARE CENTER","94605","5252025","","OAKLAND UNIFIED SCHOOL DISTRICT","2"
"","ALAMEDA","786 RED OAK AVE #791","NARGES SHIM ASKARI","24","ALBANY","UCB -UNIVERSITY VILLAGE ALBANY ECP","13423797","CA","PENDING","(510) 918-5994","SINGLE LICENSED CHILD CARE CENTER","94706","5252025","","UCB UNIVERSITY VILLAGE ALBANY ECEP","2"
"","ALAMEDA","1333 UNIVERSITY AVE","ROHINI PATHAK","69","BERKELEY","WOOLLY MAMMOTH CHILDCARE & PRESCHOOL","13423798","CA","PENDING","(510) 548-4779","SINGLE LICENSED CHILD CARE CENTER","94702","5252025","","OM TAT SAT LLC","2"
"","ALAMEDA","25500 INDUSTRIAL BLVD.","HUANG, YUJING","91","HAYWARD","CALIFORNIA CROSSPOINT ACADEMY","15700502","CA","LICENSED","(510) 995-5333","DAY CARE CENTER","94545","5252025","2020-01-10T00:00:00","CALIFORNIA CROSSPOINT HIGH SCHOOL","52"
"2022-05-26T00:00:00","ALAMEDA","2500 HANSEN ROAD","GANDHI, DIMPLE","34","HAYWARD","GENIUS KIDS","15700503","CA","CLOSED","(510) 581-5046","DAY CARE CENTER","94541","5252025","2019-08-13T00:00:00","VIVID KREATIONS, LLC","52"
"2022-05-04T00:00:00","ALAMEDA","46517 MISSION BLVD","DODEJA, NAMRATA","24","FREMONT","NURTURE KIDS","15700504","CA","CLOSED","(510) 332-4927","DAY CARE CENTER","94539","5252025","","NAMRATA DODEJA","52"
"","ALAMEDA","1600 BANCROFT AVENUE","DAVIS, SHABRIESE","22","SAN LEANDRO","KIDS KONNECT INFANT CARE & PRESCHOOL","15700505","CA","LICENSED","(510) 357-4600","INFANT CENTER","94577","5252025","2019-10-22T00:00:00","WARD AND ASSOCIATES MANAGEMENT","52"
"","ALAMEDA","1600 BANCROFT AVENUE","DAVIS, SHABRIESE","30","SAN LEANDRO","KIDS KONNECT INFANT CARE & PRESCHOOL","15700506","CA","LICENSED","(510) 357-4600","DAY CARE CENTER","94577","5252025","2019-10-22T00:00:00","KIDS KONNECT INFANT CARE & PRESCHOOL","52"
"2021-06-30T00:00:00","ALAMEDA","2652 VERGIL COURT","EMAL NUMAN","60","CASTRO VALLEY","APOLLO AFTER SCHOOL@GOLDEN OAK MONTESSORI-HAYWARD","15700507","CA","CLOSED","(510) 571-7065","SCHOOL AGE DAY CARE CENTER","94546","5252025","2020-01-22T00:00:00","APOLLO AFTER SCHOOL@GOLDEN OAK MONTESSORI-HAYWARD","52"
"","ALAMEDA","4464 WILLOW ROAD, SUITE 101","NACHIAPPAN, LAKSHMI","105","PLEASANTON","SAFARI KID - PLEASANTON","15700508","CA","LICENSED","(925) 264-9679","DAY CARE CENTER","94588","5252025","2019-12-13T00:00:00","CHIDA AND COMPANY, LLC","52"
"2022-08-29T00:00:00","ALAMEDA","46132 WARM SPRINGS BLV 101,109","SUBBARAYALU, GOWTHAMAN","27","FREMONT","MISSION KIDS ACADEMY DBA GENIUS KIDS","15700509","CA","CLOSED","(510) 999-7704","DAY CARE CENTER","94539","5252025","2019-11-20T00:00:00","MISSION KIDS ACADEMY, INC.","52"
"","ALAMEDA","41386 FREMONT BLVD.","DUNHAM, KIMBERLY","48","FREMONT","CHALLENGE SCHOOL PRESCHOOL-FREMONT CAMPUS","15700510","CA","LICENSED","(510) 226-6878","DAY CARE CENTER","94538","5252025","2020-09-28T00:00:00","CHALLENGE SCHOOL, INC.","52"
"","ALAMEDA","46292 WARM SPRINGS BL. 670/662","GHAI, SONU","25","FREMONT","SAFARI KID - WARM SPRINGS","15700511","CA","INACTIVE","(510) 573-1070","DAY CARE CENTER","94539","5252025","2019-12-20T00:00:00","TRIPLE 'E' KIDZ INC.","52"
"","ALAMEDA","41811 BLACOW ROAD","KIRAN, GOWRI","105","FREMONT","SAFARI KID - IRVINGTON","15700512","CA","LICENSED","(510) 573-4871","DAY CARE CENTER","94538","5252025","2020-09-10T00:00:00","TRIPLE  E  TOTZ INC. DBA SAFARI KID - IRVINGTON","52"
"2021-04-06T00:00:00","ALAMEDA","702 BROWN ROAD","SUBBARAYALU, GOWTHAMAN","16","FREMONT","MISSION KIDS ACADEMY DBA GENIUS KIDS","15700513","CA","CLOSED","(408) 401-8171","INFANT CENTER","94539","5252025","","MISSION KIDS ACADEMY INC.","52"
"2024-11-19T00:00:00","ALAMEDA","702 BROWN ROAD","AGGARWAL, PARUL","58","FREMONT","MISSION KIDS ACADEMY DBA GENIUS KIDS","15700514","CA","CLOSED","(408) 401-8171","DAY CARE CENTER","94539","5252025","2021-04-28T00:00:00","MISSION KIDS ACADEMY INC.","52"
"","ALAMEDA","3820 EAST AVENUE","MISTRY, DEVAL","16","LIVERMORE","BUILDING KIDZ OF LIVERMORE","15700515","CA","LICENSED","(408) 718-2970","INFANT CENTER","94550","5252025","2020-08-12T00:00:00","PACIFIC PALS, LLC","52"
"","ALAMEDA","3820 EAST AVENUE","MISTRY, DEVAL","70","LIVERMORE","BUILDING KIDZ OF LIVERMORE","15700516","CA","LICENSED","(925) 455-5564","DAY CARE CENTER","94550","5252025","2020-08-12T00:00:00","PACIFIC PALS, LLC","52"
"","ALAMEDA","24748 HESPERIAN BLVD.","MARANGELLI VELASQUEZ","60","HAYWARD","BUILDING KIDZ OF HAYWARD","15700517","CA","LICENSED","(510) 963-5127","DAY CARE CENTER","94545","5252025","2020-10-20T00:00:00","MARCH FORWARD, LLC DBA BUILDING KIDZ OF HAYWARD","52"
"2023-10-17T00:00:00","ALAMEDA","3676 DELAWARE DRIVE","VERMA, RAJESH","35","FREMONT","VEDIC DHARMA SAMAJ/FREMONT HINDU TEMPLE","15700518","CA","CLOSED","(510) 414-8679","DAY CARE CENTER","94538","5252025","","VEDIC DHARMA SAMAJ/FREMONT HINDU TEMPLE","52"
"2023-10-17T00:00:00","ALAMEDA","3676 DELAWARE DRIVE","VERMA, RAJESH","16","FREMONT","VEDIC DHARMA SAMAJ/FREMONT HINDU TEMPLE","15700519","CA","CLOSED","(510) 414-8679","SCHOOL AGE DAY CARE CENTER","94538","5252025","","VEDIC DHARMA SAMAJ/FREMONT HINDU TEMPLE","52"
"","ALAMEDA","4300 MIRADOR DRIVE","DUFFUS, ALIVIA","34","PLEASANTON","CREATIVE LEARNERS CHILD CARE","15700520","CA","LICENSED","(925) 249-9000","INFANT CENTER","94566","5252025","2020-08-10T00:00:00","CREATIVE LEARNERS CHILD CARE","52"
"","ALAMEDA","4300 MIRADOR DRIVE","DUFFUS, ALIVIA","38","PLEASANTON","CREATIVE LEARNERS CHILD CARE","15700521","CA","LICENSED","(925) 249-9000","DAY CARE CENTER","94566","5252025","2020-08-10T00:00:00","CREATIVE LEARNERS CHILD CARE","52"
"","ALAMEDA","5950 STONERIDGE DRIVE","TOUCH, RONN","116","PLEASANTON","ENGRACE MONTESSORI ACADEMY IN PLEASANTON","15700522","CA","LICENSED","(925) 201-1120","DAY CARE CENTER","94588","5252025","2020-12-09T00:00:00","EMPIRE INTERNATIONAL EDUCATION GROUP, INC.","52"
"2022-06-21T00:00:00","ALAMEDA","4181 IRVINGTON AVENUE","ELDEEB, SAHAR","22","FREMONT","CHILD LEAP CENTER","15700523","CA","CLOSED","(510) 335-9712","DAY CARE CENTER","94538","5252025","","ARABIC & BEYOND CULTURAL CENTER","52"
"2022-06-21T00:00:00","ALAMEDA","4181 IRVINGTON AVENUE","ELDEEB, SAHAR","8","FREMONT","CHILD LEAP CENTER","15700524","CA","CLOSED","(510) 335-9712","SCHOOL AGE DAY CARE CENTER","94538","5252025","","ARABIC & BEYOND CULTURAL CENTER","52"
"2022-09-30T00:00:00","ALAMEDA","1251 HOPYARD ROAD","HAYES, LAURA","80","PLEASANTON","EARLY YEARS LEARNING CENTER LLC","15700525","CA","LICENSED","(925) 462-2202","DAY CARE CENTER","94566","5252025","2021-06-23T00:00:00","EARLY YEARS LEARNING CENTER LLC","52"
"","ALAMEDA","1251 HOPYARD ROAD","HAYES, LAURA","26","PLEASANTON","EARLY YEARS LEARNING CENTER LLC","15700526","CA","LICENSED","(925) 462-2202","SCHOOL AGE DAY CARE CENTER","94566","5252025","2021-06-24T00:00:00","EARLY YEARS LEARNING CENTER LLC","52"
"","ALAMEDA","14830 WASHINGTON AVENUE","GADDINI, DAWN","32","SAN LEANDRO","CREATIVE WORLD","15700527","CA","LICENSED","(510) 567-3733","DAY CARE CENTER","94578","5252025","2021-11-05T00:00:00","JAD & EMD, INC.","52"
"","ALAMEDA","23640 REED WAY","AHRENDT, LAURENDA","24","HAYWARD","KIDANGO HELEN TURNER","15700528","CA","LICENSED","(510) 494-9601","INFANT CENTER","94541","5252025","2020-12-21T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","3102 CONSTITUTION DRIVE","EUNHEE IM","74","LIVERMORE","BRIGHT MINDS ACADEMY","15700529","CA","LICENSED","(925) 989-0261","DAY CARE CENTER","94551","5252025","2020-09-21T00:00:00","BRIGHT MINDS EDUCATION, INC.","52"
"","ALAMEDA","500 E STREET","REZKALLAH, TREZA","24","UNION CITY","KIDANGO THE PLAZA","15700530","CA","LICENSED","(510) 509-1619","DAY CARE CENTER","94587","5252025","2020-11-23T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","15980 MARCELLA STREET","IRMA REINA","24","SAN LEANDRO","KIDANGO HILLSIDE","15700531","CA","LICENSED","(510) 516-7376","DAY CARE CENTER","94578","5252025","2021-02-04T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","5698 STONERIDGE DRIVE","GHOSH, NEETI","22","PLEASANTON","LITTLE BUTTERFLIES, THE","15700532","CA","LICENSED","(410) 585-5988","INFANT CENTER","94588","5252025","2021-01-06T00:00:00","LITTLE BUTTERFLIES LLC, THE","52"
"","ALAMEDA","5698 STONERIDGE DRIVE","GHOSH, NEETI","60","PLEASANTON","LITTLE BUTTERFLIES, THE","15700533","CA","LICENSED","(410) 585-5988","DAY CARE CENTER","94588","5252025","2021-01-06T00:00:00","LITTLE BUTTERFLIES LLC, THE","52"
"","ALAMEDA","612 WEST A STREET","CURIEL, VANESSA","16","HAYWARD","CAPE CAL SAFE BURKE CENTER","15700534","CA","LICENSED","(925) 443-3434","INFANT CENTER","94541","5252025","2021-06-24T00:00:00","CAPE INC.","52"
"","ALAMEDA","29150 RUUS ROAD","NEAL, DA NASIA","100","HAYWARD","KIDANGO PEIXOTO","15700535","CA","LICENSED","(510) 516-7378","INFANT CENTER","94544","5252025","2021-04-28T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","29150 RUUS ROAD","FAGUNDES, VIRGINIA","67","HAYWARD","KIDANGO PEIXOTO","15700536","CA","LICENSED","(510) 516-7378","DAY CARE CENTER","94544","5252025","2021-04-28T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","22100 PRINCETON STREET","MOHAMED, JAMILA","36","HAYWARD","CAPE SUNSET SITE","15700537","CA","LICENSED","(925) 443-3434","DAY CARE CENTER","94541","5252025","2021-09-02T00:00:00","CAPE INC.","52"
"2025-01-02T00:00:00","ALAMEDA","41965 FREMONT BOULEVARD","VASQUEZ, EDITH","121","FREMONT","LEARN AND PLAY MONTESSORI FREMONT, INC.","15700538","CA","CLOSED","(510) 826-2111","DAY CARE CENTER","94538","5252025","2021-03-17T00:00:00","LEARN AND PLAY MONTESSORI FREMONT, INC.","52"
"2024-06-21T00:00:00","ALAMEDA","5627 GIBRALTAR DRIVE","HUI, EMILY","49","PLEASANTON","CROSSPOINT CHURCH PRESCHOOL OF PLEASANTON","15700539","CA","CLOSED","(408) 586-8688","DAY CARE CENTER","94588","5252025","2021-06-22T00:00:00","CROSSPOINT CHINESE CHURCH OF SILICON VALLEY","52"
"","ALAMEDA","4101 PLEIADES PLACE","JESUS, HEATHER","60","UNION CITY","ADVENTURE MONTESSORI ACADEMY","15700540","CA","LICENSED","(408) 464-3131","DAY CARE CENTER","94587","5252025","2021-07-12T00:00:00","ADVENTURE MONTESSORI ACADEMY, LLC","52"
"2021-07-13T00:00:00","ALAMEDA","3400 COUNTRY DRIVE, #406","AMBERKER, KSHAMA","61","FREMONT","AMBA BHAVANI LLC/DBA KEEN LEARNERS MONTESSORI","15700541","CA","CLOSED","(510) 396-2403","DAY CARE CENTER","94536","5252025","","AMBA BHAVANI LLC","52"
"2021-07-13T00:00:00","ALAMEDA","3400 COUNTRY DRIVE, #474","AMBERKER, KSHAMA","30","FREMONT","AMBA BHAVANI LLC/DBA KEEN LEARNERS MONTESSORI","15700542","CA","CLOSED","(510) 396-2403","INFANT CENTER","94536","5252025","","AMBA BHAVANI LLC","52"
"2021-08-18T00:00:00","ALAMEDA","42875 GATEWOOD STREET","ALBERT, MIMI","75","FREMONT","ADVENTURE TIME EXTENDED DAYCARE-GREEN","15700543","CA","CLOSED","(510) 304-4151","SCHOOL AGE DAY CARE CENTER","94538","5252025","","TULLER CORPORATION","52"
"2021-08-18T00:00:00","ALAMEDA","41399 CHAPEL WAY","ALBERT, MIMI","75","FREMONT","ADVENTURE TIME EXTENDED DAYCARE-HIRSCH","15700544","CA","CLOSED","(510) 304-4151","SCHOOL AGE DAY CARE CENTER","94538","5252025","","TULLER CORPORATION","52"
"2021-08-18T00:00:00","ALAMEDA","36700 SAN PEDRO DRIVE","ALBERT, MIMI","75","FREMONT","ADVENTURE TIME EXTENDED DAYCARE-CABRILLO","15700545","CA","CLOSED","(510) 658-7412","SCHOOL AGE DAY CARE CENTER","94536","5252025","","TULLER CORPORATION","52"
"","ALAMEDA","2652 VERGIL COURT","ALBERT, MIMI","75","CASTRO VALLEY","ADVENTURE TIME EXTENDED DAYCARE-TWIN OAKS","15700546","CA","LICENSED","(510) 304-4151","SCHOOL AGE DAY CARE CENTER","94546","5252025","2021-08-18T00:00:00","TULLER CORPORATION","52"
"","ALAMEDA","573 BARTLETT AVENUE","SHAHEIDARI, ELHAM","30","HAYWARD","RISE EAST BAY","15700547","CA","LICENSED","(408) 614-9961","DAY CARE CENTER","94541","5252025","2022-01-19T00:00:00","SHIA ASSOCIATION OF BAY AREA, INC.","52"
"","ALAMEDA","1410 SAN LEANDRO BOULEVARD","GARCIA, JESSICA","16","SAN LEANDRO","LA PLAZITA PRESCHOOL","15700548","CA","LICENSED","(510) 332-5792","INFANT CENTER","94577","5252025","2021-10-18T00:00:00","PLAZITA SCHOOLS, INC.","52"
"","ALAMEDA","1410 SAN LEANDRO BOULEVARD","GARCIA, JESSICA","45","SAN LEANDRO","LA PLAZITA PRESCHOOL","15700549","CA","LICENSED","(510) 332-5792","DAY CARE CENTER","94577","5252025","2021-10-18T00:00:00","PLAZITA SCHOOLS, INC.","52"
"","ALAMEDA","20613 STANTON AVENUE","VERVILLE, SHELLY","54","CASTRO VALLEY","PILGRIM LEARNING ACADEMY","15700550","CA","LICENSED","(510) 581-1580","DAY CARE CENTER","94546","5252025","2021-12-13T00:00:00","PILGRIM BAPTIST CHURCH OF SAN MATEO","52"
"","ALAMEDA","34183 FREMONT BOULEVARD","SINGHAL, RATNA","45","FREMONT","YOUNG CHAMPIONS","15700551","CA","LICENSED","(510) 557-4137","DAY CARE CENTER","94555","5252025","2021-10-07T00:00:00","PROSPLITE, INC.","52"
"2022-04-25T00:00:00","ALAMEDA","4938 PASEO PADRE PARKWAY","NIJJAR, SHANA","27","FREMONT","GENIUS KIDS, INC.","15700552","CA","CLOSED","(510) 745-7311","DAY CARE CENTER","94555","5252025","2021-12-13T00:00:00","GENIUS KIDS, INC.","52"
"","ALAMEDA","37957 FREMONT BOULEVARD","PRABHAKARAN, NITHYA","55","FREMONT","LITTLE STEPS CHILDCARE & PRESCHOOL","15700553","CA","LICENSED","(510) 513-1940","DAY CARE CENTER","94536","5252025","2022-01-06T00:00:00","LITTLE STEPS CHILDCARE & PRESCHOOL INC.","52"
"","ALAMEDA","39682 CEDAR BOULEVARD","SINGHAL, RATNA","17","NEWARK","YOUNG CHAMPIONS","15700554","CA","INACTIVE","(510) 557-4137","DAY CARE CENTER","94560","5252025","2023-05-05T00:00:00","PROSPLITE, INC.","52"
"","ALAMEDA","31145 MISSION BOULEVARD","GANESAN, SUNDARI","78","HAYWARD","LEVEL UP MONTESSORI - HAYWARD","15700555","CA","LICENSED","(408) 431-7003","DAY CARE CENTER","94544","5252025","2022-01-31T00:00:00","LEVEL UP GLOBAL LLC","52"
"","ALAMEDA","27211 TYRRELL AVENUE","LILLY, DONUELL","64","HAYWARD","YMCA OF THE EAST BAY-SIAC EARLY LEARNING CENTER","15700556","CA","LICENSED","(510) 640-5836","INFANT CENTER","94544","5252025","2022-01-13T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","27211 TYRRELL AVENUE","LILLY, DONUELL","72","HAYWARD","YMCA OF THE EAST BAY-SIAC EARLY LEARNING CENTER","15700557","CA","LICENSED","(510) 640-5836","DAY CARE CENTER","94544","5252025","2022-01-13T00:00:00","YMCA OF THE EAST BAY","52"
"2022-11-21T00:00:00","ALAMEDA","24823 SOTO ROAD","AMEZCUA, DAISY","32","HAYWARD","YMCA OF THE EAST BAY-JOHN MUIR","15700558","CA","CLOSED","(510) 848-9092","INFANT CENTER","94544","5252025","2022-01-04T00:00:00","YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE EAST BAY","52"
"2022-11-21T00:00:00","ALAMEDA","24823 SOTO ROAD","AMEZCUA, DAISY","45","HAYWARD","YMCA OF THE EAST BAY-JOHN MUIR","15700559","CA","CLOSED","(510) 848-9092","DAY CARE CENTER","94544","5252025","2022-01-04T00:00:00","YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE EAST BAY","52"
"","ALAMEDA","15503 USHER STREET","WILLARD, SHEILA","29","SAN LORENZO","LOVING HEARTS PRESCHOOL INC.","15700560","CA","LICENSED","(510) 798-6890","DAY CARE CENTER","94580","5252025","2023-08-23T00:00:00","LOVING HEARTS PRESCHOOL INC.","52"
"","ALAMEDA","20135 SAN MIGUEL AVENUE","MALHOTRA, ANUPAMA","21","CASTRO VALLEY","ABC PRESCHOOL & DAYCARE","15700561","CA","LICENSED","(408) 839-5669","DAY CARE CENTER","94546","5252025","2022-06-02T00:00:00","FOOTSTEPS PRESCHOOL, INC.","52"
"","ALAMEDA","20135 SAN MIGUEL AVENUE","MALHOTRA, ANUPAMA","20","CASTRO VALLEY","ABC PRESCHOOL & DAYCARE","15700562","CA","LICENSED","(408) 839-5669","SCHOOL AGE DAY CARE CENTER","94546","5252025","2022-06-02T00:00:00","FOOTSTEPS PRESCHOOL, INC.","52"
"","ALAMEDA","4680 TASSAJARA ROAD","SACHDEVA, SHELLY","30","DUBLIN","BRIGHT KIDS ACADEMY DBA JEI LEARNING","15700563","CA","LICENSED","(925) 819-6122","DAY CARE CENTER","94568","5252025","2022-04-07T00:00:00","BRIGHT KIDS ACADEMY, INC.","52"
"2022-05-09T00:00:00","ALAMEDA","19835 LAKE CHABOT ROAD","VILLALPANDO, MARIA","36","CASTRO VALLEY","LEARN AND LAUGH CENTER","15700565","CA","CLOSED","(510) 861-6883","DAY CARE CENTER","94546","5252025","","LEARN AND LAUGH CENTER","52"
"","ALAMEDA","43531 MISSION BLVD.","NGUYEN, MAI","19","FREMONT","LITTLE STEAMERS","15700566","CA","LICENSED","(510) 557-3337","INFANT CENTER","94539","5252025","2023-01-13T00:00:00","EDUMAX, INC.","52"
"2022-06-09T00:00:00","ALAMEDA","47385 WARM SPRINGS BLVD.","JEN, JONI","10","FREMONT","OLIVE CHILDREN INFANT CENTER WS","15700567","CA","CLOSED","(510) 557-3337","INFANT CENTER","94539","5252025","","OLIVE CHILDREN FOUNDATION","52"
"","ALAMEDA","6670 & 6665 AMADOR PLAZA ROAD","HUDA, NAJMUS","272","DUBLIN","STRATFORD SCHOOL-DUBLIN","15700568","CA","LICENSED","(925) 399-1971","DAY CARE CENTER","94568","5252025","2022-08-18T00:00:00","STRATFORD SCHOOL, INC.","52"
"2025-01-07T00:00:00","ALAMEDA","4938 PASEO PADRE PARKWAY","SAHEBZADAH, MARIAM","27","FREMONT","VEGA KIDS","15700569","CA","CLOSED","(510) 255-1878","DAY CARE CENTER","94555","5252025","2022-07-20T00:00:00","TECHZULLA, INC.","52"
"","ALAMEDA","2500 HANSEN ROAD","LI, CHANGCAN","34","HAYWARD","SHINING STARS/TULIP CHILD CARE LLC","15700571","CA","LICENSED","(510) 581-5046","DAY CARE CENTER","94541","5252025","2022-07-14T00:00:00","TULIP CHILD CARE LLC","52"
"","ALAMEDA","4168 TECHNOLOGY DRIVE","SUBBARAYALU, GOWTHAMAN","23","FREMONT","GENIUS KIDS","15700572","CA","LICENSED","(408) 401-8171","INFANT CENTER","94538","5252025","2022-07-06T00:00:00","MISSION KIDS ACADEMY, INC.","52"
"","ALAMEDA","5600 SCARLETT DRIVE","AGUILAR, CLAUDIA","300","DUBLIN","QUARRY LANE SCHOOL, THE","15700573","CA","LICENSED","(925) 846-9400","DAY CARE CENTER","94568","5252025","2022-08-23T00:00:00","QUARRY LANE SCHOOL INC., THE","52"
"","ALAMEDA","7890 OXBOW LANE","BOGA, PRIYANKA","34","DUBLIN","TOTS UNIVERSITY PRESCHOOL","15700574","CA","LICENSED","(225) 368-6002","DAY CARE CENTER","94568","5252025","2022-10-04T00:00:00","LITTLE HEARTS MONTESSORI, INC.","52"
"","ALAMEDA","2424 EAST AVENUE","RUIZ, MARIA","23","HAYWARD","HUSD - EAST AVENUE PRESCHOOL","15700575","CA","LICENSED","(510) 723-3815","DAY CARE CENTER","94541","5252025","2022-07-07T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"2025-01-24T00:00:00","ALAMEDA","557 OLIVINA AVENUE, BLDG. B","KULALY, FERISHTA","24","LIVERMORE","KULASIS, LLC DBA LIVERMORE VALLEY ACADEMY","15700576","CA","CLOSED","(925) 961-7812","DAY CARE CENTER","94551","5252025","","KULASIS, LLC","52"
"2025-01-24T00:00:00","ALAMEDA","557 OLIVINA AVENUE, BLDG. B","KULALY, FERISHTA","24","LIVERMORE","KULASIS, LLC DBA LIVERMORE VALLEY ACADEMY","15700577","CA","CLOSED","(925) 961-7812","SCHOOL AGE DAY CARE CENTER","94551","5252025","","KULASIS, LLC","52"
"","ALAMEDA","28027 DICKENS AVENUE","WILLIAMS, VIVIAN","24","HAYWARD","HUSD  - RUUS PRESCHOOL","15700578","CA","LICENSED","(510) 723-3885","DAY CARE CENTER","94544","5252025","2022-08-03T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","27000 TYRRELL AVENUE","NOBLE, AGUSTINA","24","HAYWARD","HUSD  - TYRRELL PRESCHOOL","15700579","CA","LICENSED","(510) 723-3935","DAY CARE CENTER","94544","5252025","2022-08-03T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","222 BURBANK STREET","RUBIO, ANN KRISTINNE","24","HAYWARD","HUSD - BURBANK PRESCHOOL","15700580","CA","LICENSED","(510) 723-3805","DAY CARE CENTER","94541","5252025","2022-08-05T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","18250 BENGAL AVENUE","BANFAL, SABEETA","24","HAYWARD","KIDANGO LORENZO MANOR","15700581","CA","LICENSED","(510) 509-1716","DAY CARE CENTER","94541","5252025","2022-07-28T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","43100 ISLE ROYAL STREET","MARIA GLIDEWELL","48","FREMONT","FUSD - RIX GLANKLER EARLY LEARNING CENTER","15700582","CA","LICENSED","(510) 490-8802","DAY CARE CENTER","94538","5252025","2022-08-12T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","6351 DUBLIN BOULEVARD","SHUBRA GUPTA","60","DUBLIN","BUILDING KIDZ OF DUBLIN","15700583","CA","LICENSED","(650) 777-5301","DAY CARE CENTER","94568","5252025","2022-11-03T00:00:00","BUILDING KIDZ FAMILY OF DUBLIN, LLC","52"
